length,difficulty,longitude,latitude,trail_link,city,popularity,rating,local_club,local_club_site,land_manager,land_manager_site,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
1.0,VERY DIFFICULT,33.328256,-112.07365300000001,https://www.mtbproject.com/trail/7024779/kiwanis-trail,Laveen,0.3989528795811518,3.0,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,0.0,411.0,7.0,15.0,2000.0,1589.0,Leashed,Allowed
11.7,INTERMEDIATE,35.250827,-111.563949,https://www.mtbproject.com/trail/2918142/arizona-trail-highway-89-to-walnut-canyon,Flagstaff,0.39790575916230353,3.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,663.0,855.0,2.0,12.0,6943.0,6483.0,Unknown,Unknown
1.8,DIFFICULT,34.558132,-112.50445800000001,https://www.mtbproject.com/trail/7003796/centennial-trail,Prescott,0.3968586387434554,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,"City of Prescott, AZ - Recreation Services",http://cityofprescott.net/services/parks/,200.0,431.0,7.0,24.0,5705.0,5462.0,Leashed,Unknown
5.9,INTERMEDIATE/DIFFICULT,34.079426,-109.412888,https://www.mtbproject.com/trail/7045619/south-fork-of-little-colorado-river-trail-97,Eagar,0.39581151832460726,3.0,,,,,1556.0,173.0,6.0,20.0,9041.0,7547.0,Unknown,Unknown
0.9,EASY,33.436370000000004,-111.94106200000002,https://www.mtbproject.com/trail/7035233/canal-trail,Tempe Junction,0.3947643979057591,3.0,City of Tempe - Parks,http://www.tempe.gov/city-hall/community-services/parks,,,17.0,15.0,1.0,5.0,1176.0,1162.0,Unknown,Unknown
1.5,EASY/INTERMEDIATE,32.807140999999994,-111.69758200000001,https://www.mtbproject.com/trail/7013029/spine-trail,Casa Grande,0.3937172774869109,3.0,Casa Grande Parks & Recreation,http://www.casagrandeaz.gov/rec/parks/,,,115.0,38.0,2.0,14.0,1612.0,1528.0,Unknown,Unknown
0.5,INTERMEDIATE,32.178079,-111.044867,https://www.mtbproject.com/trail/6211730/sunset-pass-trail,Tucson Estates,0.39267015706806274,3.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,70.0,0.0,3.0,4.0,2713.0,2644.0,Unknown,Unknown
2.0,INTERMEDIATE,33.878617999999996,-112.30361299999998,https://www.mtbproject.com/trail/7026512/pipeline-canyon,Anthem,0.3916230366492146,3.0,,,,,195.0,288.0,5.0,16.0,1890.0,1696.0,Leashed,Allowed
1.4,EASY,34.71757,-111.951419,https://www.mtbproject.com/trail/7036753/creosote-loop-1003,Cornville,0.39057591623036636,3.0,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,102.0,67.0,2.0,5.0,3558.0,3461.0,Unknown,Unknown
2.1,INTERMEDIATE,35.279403,-111.63386499999999,https://www.mtbproject.com/trail/3883189/climb-3,Flagstaff,0.3895287958115182,3.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,715.0,25.0,7.0,14.0,8771.0,8075.0,Unknown,Unknown
1.2,EASY,33.727160999999995,-111.68356899999999,https://www.mtbproject.com/trail/7047769/verde-trail,Rio Verde,0.3884816753926701,3.0,Maricopa County Parks,http://www.maricopa.gov/parks/,,,113.0,2.0,2.0,4.0,1772.0,1661.0,Leashed,Unknown
2.9,EASY,33.719226,-111.696478,https://www.mtbproject.com/trail/7047770/north-trail,Rio Verde,0.38743455497382184,3.0,Maricopa County Parks,http://www.maricopa.gov/parks/,,,138.0,129.0,2.0,3.0,1881.0,1744.0,Leashed,Unknown
3.2,INTERMEDIATE,33.36847,-112.32128300000001,https://www.mtbproject.com/trail/7056900/desert-rose,Avondale,0.3863874345549737,3.0,,,,,366.0,271.0,4.0,13.0,1229.0,986.0,Leashed,Unknown
6.3,INTERMEDIATE,34.610766999999996,-112.465705,https://www.mtbproject.com/trail/7038981/figure-8-loop-pink,Prescott,0.3853403141361256,3.0,,,,,365.0,356.0,2.0,8.0,5441.0,5256.0,Leashed,Unknown
2.1,INTERMEDIATE/DIFFICULT,33.341743,-112.31450900000002,https://www.mtbproject.com/trail/7056912/sidewinder,Avondale,0.38429319371727744,3.0,,,,,255.0,206.0,4.0,13.0,1404.0,1196.0,Leashed,Unknown
1.4,DIFFICULT,34.597214,-112.51603700000001,https://www.mtbproject.com/trail/7003794/hokaygon-trail-341,Prescott,0.3832460732984292,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,302.0,54.0,5.0,15.0,5855.0,5572.0,Unknown,Unknown
0.9,EASY/INTERMEDIATE,32.373312,-111.063282,https://www.mtbproject.com/trail/7010233/crooked-tree-trail,Tortolita,0.38219895287958106,3.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,19.0,37.0,1.0,2.0,2360.0,2323.0,Unknown,Unknown
1.8,INTERMEDIATE/DIFFICULT,32.339695,-112.908988,https://www.mtbproject.com/trail/7025576/lower-chain-breaker,Ajo,0.3811518324607329,3.0,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,,,0.0,149.0,2.0,3.0,1994.0,1845.0,Leashed,Unknown
1.4,DIFFICULT,32.766103,-114.467026,https://www.mtbproject.com/trail/7011746/dos-equis,Fortuna Foothills,0.3801047120418847,3.0,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,57.0,286.0,5.0,12.0,502.0,225.0,Unknown,Unknown
1.3,EASY,33.801012,-111.84706200000001,https://www.mtbproject.com/trail/7009193/broken-spoke-trail,Carefree,0.37905759162303654,3.0,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,,,59.0,43.0,1.0,4.0,2767.0,2729.0,Leashed,Unknown
0.4,EASY,33.147443,-111.649172,https://www.mtbproject.com/trail/7010163/hedgehog-trail,Tortolita,0.3780104712041884,3.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,21.0,1.0,1.0,1.0,2396.0,2375.0,Leashed,Unknown
0.5,EASY,33.711971000000005,-111.72057,https://www.mtbproject.com/trail/7047771/chuparosa-trail,Rio Verde,0.37696335078534027,3.0,,,,,0.0,51.0,2.0,3.0,1932.0,1881.0,Leashed,Unknown
0.4,INTERMEDIATE,33.312658,-112.458069,https://www.mtbproject.com/trail/7032911/randys-ridge,Buckeye,0.375916230366492,3.0,,,,,39.0,55.0,5.0,13.0,1103.0,1049.0,Leashed,Allowed
1.1,INTERMEDIATE,32.21782,-111.14855,https://www.mtbproject.com/trail/7000592/campground-trail,Tucson Estates,0.3748691099476439,3.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,65.0,4.0,1.0,2.0,2661.0,2600.0,Unknown,Unknown
0.3,INTERMEDIATE,33.622605,-111.778116,https://www.mtbproject.com/trail/7020349/western-bike-loop,Fountain Hills,0.37382198952879575,3.0,,,,,9.0,181.0,10.0,24.0,2629.0,2457.0,Unknown,Unknown
0.7,INTERMEDIATE,32.342261,-112.894659,https://www.mtbproject.com/trail/7022199/yeti-crossing,Ajo,0.3727748691099475,3.0,BLM Arizona - Hassayampa Field Office,http://www.blm.gov/az/st/en/fo/hassayampa_field_office.html,,,6.0,42.0,1.0,2.0,1992.0,1952.0,Leashed,Unknown
0.9,DIFFICULT,32.332584000000004,-112.885047,https://www.mtbproject.com/trail/7022200/felt-that,Ajo,0.37172774869109937,3.0,BLM Arizona - Hassayampa Field Office,http://www.blm.gov/az/st/en/fo/hassayampa_field_office.html,,,2.0,41.0,1.0,1.0,1920.0,1879.0,Leashed,Unknown
35.9,EASY/INTERMEDIATE,31.997435,-110.652932,https://www.mtbproject.com/trail/7025876/azt-segment-4-i-10-north-colossal-cave-rincon-valley,Vail,0.37068062827225123,3.0,,,,,1811.0,2541.0,2.0,15.0,3687.0,2651.0,Unknown,Unknown
7.5,DIFFICULT,33.918569,-112.16495800000001,https://www.mtbproject.com/trail/7045215/bct-new-river-to-table-mesa-trailhead,New River,0.3696335078534031,3.0,,,,,649.0,766.0,4.0,12.0,2453.0,1940.0,Unknown,Allowed
4.2,DIFFICULT,34.615004,-112.54611299999999,https://www.mtbproject.com/trail/7007025/mint-wash-trail-345,Williamson,0.36858638743455485,2.8,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,154.0,539.0,3.0,11.0,5633.0,5204.0,Unknown,Unknown
52.5,INTERMEDIATE/DIFFICULT,32.988314,-110.988623,https://www.mtbproject.com/trail/7025880/azt-segment-8-gila-river-and-alamo-canyon,Kearny,0.3675392670157067,3.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,Arizona Trail Association,http://www.aztrail.org/,6074.0,7023.0,5.0,32.0,3737.0,1645.0,Leashed,Unknown
2.1,EASY,34.577785999999996,-112.528973,https://www.mtbproject.com/trail/7040735/noodle-trail,Prescott,0.3664921465968586,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,172.0,95.0,2.0,9.0,5656.0,5558.0,Leashed,Unknown
6.4,VERY DIFFICULT,33.586991999999995,-112.55066799999999,https://www.mtbproject.com/trail/7057210/goat-camp,Citrus Park,0.36544502617801033,3.0,West Valley Trail Alliance,https://www.mtbproject.com/club/7000163/west-valley-trail-alliance,Maricopa County Parks,http://www.maricopa.gov/parks/,453.0,1803.0,7.0,41.0,3223.0,1499.0,Leashed,Unknown
2.9,EASY/INTERMEDIATE,32.133573,-110.687274,https://www.mtbproject.com/trail/7015497/hope-camp-trail,Vail,0.3643979057591622,3.0,NPS - Saguaro National Park,http://www.nps.gov/sagu/planyourvisit/saguaro_hiking.htm,,,224.0,252.0,3.0,8.0,3317.0,3117.0,No Dogs,Unknown
6.9,EASY/INTERMEDIATE,33.560272,-112.49741499999999,https://www.mtbproject.com/trail/7056902/maricopa-trail-white-tanks-to-verrado,Citrus Park,0.36335078534031406,3.0,West Valley Trail Alliance,https://www.mtbproject.com/club/7000163/west-valley-trail-alliance,,,52.0,267.0,1.0,3.0,1379.0,1162.0,Leashed,Unknown
4.4,INTERMEDIATE,32.205355,-111.166948,https://www.mtbproject.com/trail/7000593/gates-pass-trail,Tucson Estates,0.3623036649214658,2.8,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,673.0,0.0,3.0,23.0,3137.0,2465.0,Unknown,Unknown
27.4,EASY/INTERMEDIATE,31.792754,-110.747102,https://www.mtbproject.com/trail/7025875/azt-segment-3-las-colinas,Corona de Tucson,0.3612565445026177,3.0,,,,,1925.0,3628.0,4.0,19.0,5404.0,3491.0,Unknown,Unknown
6.3,EASY,35.383990000000004,-111.716824,https://www.mtbproject.com/trail/3283992/arizona-trail-fr-418-to-fr-523416,Flagstaff,0.36020942408376955,3.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,26.0,989.0,3.0,8.0,8279.0,7316.0,Unknown,Unknown
7.0,EASY,34.993987,-114.439923,https://www.mtbproject.com/trail/7024991/mohave-and-milltown-rail-trail,Mohave Valley,0.3591623036649214,3.0,BLM Arizona - Kingman Field Office,http://www.blm.gov/az/st/en/fo/kingman_field_office.html,,,46.0,950.0,3.0,6.0,1821.0,871.0,Unknown,Allowed
2.0,INTERMEDIATE,33.385461,-114.098123,https://www.mtbproject.com/trail/7022920/skull-rock-spur,Quartzsite,0.35811518324607317,3.0,,,,,408.0,0.0,4.0,7.0,2696.0,2288.0,Unknown,Unknown
1.2,DIFFICULT,33.893749,-112.10486100000001,https://www.mtbproject.com/trail/7026982/daisy-mountain-peak-trail,New River,0.35706806282722503,3.0,,,,,747.0,90.0,14.0,36.0,3133.0,2464.0,Unknown,Unknown
2.1,EASY,35.184123,-111.63106200000001,https://www.mtbproject.com/trail/3002904/rio-de-flag,Flagstaff,0.3560209424083769,2.8,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,62.0,21.0,1.0,2.0,6839.0,6794.0,Unknown,Unknown
1.5,DIFFICULT,35.258353,-111.615692,https://www.mtbproject.com/trail/7021692/upper-oldham-trail,Flagstaff,0.35497382198952865,3.0,Coconino County and the City of Flagstaff,http://www.flagstaff.az.gov/index.aspx?NID=1379,,,993.0,0.0,12.0,25.0,8902.0,7909.0,Leashed,Unknown
2.3,INTERMEDIATE,33.493758,-112.52830800000001,https://www.mtbproject.com/trail/7037244/lost-creek,Citrus Park,0.3539267015706805,3.0,,,,,570.0,222.0,6.0,23.0,2000.0,1438.0,Leashed,Allowed
0.3,INTERMEDIATE/DIFFICULT,33.460722,-111.595157,https://www.mtbproject.com/trail/7055220/cat-peaks-pass-trail,Apache Junction,0.3528795811518324,3.0,,,,,42.0,38.0,6.0,15.0,1858.0,1816.0,Unknown,Unknown
1.4,INTERMEDIATE,35.207746,-111.66018600000001,https://www.mtbproject.com/trail/7043104/mars-hill-trail,Flagstaff,0.35183246073298424,3.0,Coconino County and the City of Flagstaff,http://www.flagstaff.az.gov/index.aspx?NID=1379,,,365.0,1.0,5.0,14.0,7379.0,7014.0,Leashed,Unknown
1.2,DIFFICULT,31.497753000000003,-110.40628999999998,https://www.mtbproject.com/trail/7022072/huachuca-loop-trail,Sierra Vista,0.350785340314136,3.0,,,,,364.0,630.0,15.0,25.0,6566.0,5936.0,Leashed,Unknown
1.4,DIFFICULT,33.34085,-112.086499,https://www.mtbproject.com/trail/7001099/ranger-trail,Laveen,0.34973821989528786,3.0,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,773.0,0.0,10.0,20.0,2252.0,1479.0,Leashed,Allowed
0.9,INTERMEDIATE,34.547086,-112.534678,https://www.mtbproject.com/trail/7002605/trail-367-miller-creek-trail,Prescott,0.3486910994764397,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,1.0,159.0,3.0,6.0,5863.0,5706.0,Leashed,Unknown
0.5,EASY/INTERMEDIATE,33.691053000000004,-112.19631799999999,https://www.mtbproject.com/trail/7037200/sunrise-summit-loop,Peoria,0.3476439790575915,3.0,,,,,151.0,6.0,6.0,19.0,1619.0,1469.0,Unknown,Unknown
4.4,INTERMEDIATE,33.679908000000005,-111.727919,https://www.mtbproject.com/trail/7047773/stoneman-wash,Fountain Hills,0.34659685863874334,3.0,,,,,559.0,0.0,2.0,4.0,2430.0,1870.0,Leashed,Unknown
7.7,EASY,31.846827,-110.003207,https://www.mtbproject.com/trail/7021427/usfs-road-687,Tombstone,0.3455497382198952,3.0,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,,,283.0,506.0,2.0,6.0,5072.0,4796.0,Unknown,Unknown
3.5,DIFFICULT,34.12396,-109.915873,https://www.mtbproject.com/trail/7016110/springs-trail-633,Pinetop-Lakeside,0.3445026178010471,2.8,Pinetop-Lakeside TRACKS,https://www.mtbproject.com/club/1027178/pinetop-lakeside-tracks,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,138.0,136.0,1.0,7.0,7185.0,7088.0,Unknown,Unknown
1.2,EASY/INTERMEDIATE,33.897015,-112.31753700000002,https://www.mtbproject.com/trail/7026509/cottonwood,New River,0.3434554973821988,3.0,,,,,73.0,91.0,3.0,10.0,1832.0,1756.0,Unknown,Allowed
1.9,EASY,34.605614,-112.495502,https://www.mtbproject.com/trail/7000398/longview-trail,Prescott,0.3424083769633507,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,AZ State Land Department,http://www.azland.gov/,104.0,149.0,3.0,6.0,5533.0,5414.0,Unknown,Unknown
0.8,INTERMEDIATE,34.552058,-112.520475,https://www.mtbproject.com/trail/7002330/trail-315-watertower-trail,Prescott,0.34136125654450256,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,134.0,7.0,3.0,14.0,5814.0,5686.0,Leashed,Unknown
18.8,EASY,31.954237,-112.80113600000001,https://www.mtbproject.com/trail/7047928/ajo-mountain-drive,"Sonoyta, MX",0.3403141361256543,3.0,,,,,1070.0,1013.0,2.0,12.0,2620.0,1672.0,Leashed,Unknown
2.6,INTERMEDIATE/DIFFICULT,32.516857,-111.012707,https://www.mtbproject.com/trail/7056973/fire-road,Catalina,0.3392670157068062,3.0,,,,,506.0,266.0,6.0,16.0,4129.0,3624.0,Unknown,Unknown
1.5,INTERMEDIATE,34.546842,-112.53458799999999,https://www.mtbproject.com/trail/7002331/trail-392-garden-grove-trail,Prescott,0.33821989528795804,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,379.0,20.0,5.0,14.0,6226.0,5862.0,Unknown,Unknown
0.7,EASY,32.159943,-110.776055,https://www.mtbproject.com/trail/7056974/new-loop,Tanque Verde,0.3371727748691098,3.0,,,,,11.0,10.0,1.0,1.0,2835.0,2825.0,Unknown,Not Allowed
10.3,INTERMEDIATE,33.812096999999994,-109.158979,https://www.mtbproject.com/trail/7049055/forest-road-403,Eagar,0.33612565445026166,3.0,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,,,954.0,694.0,3.0,11.0,9457.0,8639.0,Unknown,Allowed
1.1,INTERMEDIATE,33.570736,-112.51691799999999,https://www.mtbproject.com/trail/7026233/south-trail,Citrus Park,0.3350785340314135,3.0,Maricopa County Parks,http://www.maricopa.gov/parks/,,,1.0,176.0,3.0,6.0,1631.0,1455.0,Unknown,Allowed
3.3,INTERMEDIATE,33.914319,-112.152166,https://www.mtbproject.com/trail/7032073/w-gasline-road,New River,0.3340314136125654,3.0,AZ State Land Department,http://www.azland.gov/,,,170.0,208.0,2.0,10.0,2131.0,1985.0,Unknown,Unknown
3.6,DIFFICULT,33.060018,-109.080197,https://www.mtbproject.com/trail/7000216/black-jack-trail,Clifton,0.33298429319371714,3.0,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,,,1333.0,100.0,8.0,20.0,7471.0,6138.0,Unknown,Unknown
4.2,INTERMEDIATE,32.58085,-110.72030500000001,https://www.mtbproject.com/trail/4852813/az-trail-american-flag-tank-to-the-windmill,Oracle,0.331937172774869,3.0,,,,,107.0,537.0,3.0,7.0,4429.0,3999.0,Unknown,Unknown
1.7,EASY,34.714462,-111.936319,https://www.mtbproject.com/trail/7036756/loy-link-1004a,Cornville,0.33089005235602087,3.0,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,41.0,219.0,3.0,8.0,3533.0,3346.0,Unknown,Unknown
1.3,INTERMEDIATE,34.572616,-112.53619599999999,https://www.mtbproject.com/trail/7035223/sidekick,Prescott,0.3298429319371726,3.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,147.0,30.0,3.0,6.0,5751.0,5633.0,Leashed,Unknown
1.3,INTERMEDIATE,33.936718,-112.164042,https://www.mtbproject.com/trail/7001297/boy-scout-loop-west,New River,0.3287958115183245,3.0,Black Canyon Trail Coalition,https://www.mtbproject.com/club/4676322/black-canyon-trail-coalition,BLM Arizona - Hassayampa Field Office,http://www.blm.gov/az/st/en/fo/hassayampa_field_office.html,0.0,245.0,3.0,6.0,2316.0,2071.0,Unknown,Unknown
0.5,DIFFICULT,33.50101,-111.645453,https://www.mtbproject.com/trail/7057004/cactus-gardens,Apache Junction,0.32774869109947635,3.0,Hawes Trail Alliance,https://www.mtbproject.com/club/7000810/hawes-trail-alliance,,,1.0,303.0,11.0,18.0,2482.0,2179.0,Unknown,Unknown
0.7,INTERMEDIATE,33.626906,-112.053001,https://www.mtbproject.com/trail/7038617/northwest-loop,Paradise Valley,0.3267015706806282,3.0,,,,,130.0,51.0,5.0,11.0,1602.0,1472.0,Unknown,Unknown
4.0,DIFFICULT,35.06414,-113.867167,https://www.mtbproject.com/trail/7014853/upper-moss-wash-trail-route-7200,Kingman,0.32565445026177997,3.0,Colorado River Area Trail Alliance,https://www.mtbproject.com/club/4044379/colorado-river-area-trail-alliance,BLM Arizona - Kingman Field Office,http://www.blm.gov/az/st/en/fo/kingman_field_office.html,486.0,885.0,6.0,23.0,6468.0,5669.0,Unknown,Unknown
0.4,EASY,35.207746,-111.66018600000001,https://www.mtbproject.com/trail/7043143/thorpe-trail,Flagstaff,0.32460732984293184,3.0,,,,,3.0,59.0,3.0,6.0,7013.0,6954.0,Leashed,Unknown
0.5,EASY,34.797292,-111.75350300000001,https://www.mtbproject.com/trail/4922848/middle-trail,Village of Oak Creek (Big Park),0.3235602094240837,3.0,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,0.0,54.0,2.0,5.0,4262.0,4208.0,Leashed,Unknown
